Age,Experience,Education,JobLevel,Department,JobRole,PerformanceRating,ProjectsCompleted,Certifications,WeeklyHours,OvertimeHours,TeamSize,LeadershipScore,SkillMatchScore,YearsInRole,Promotions,EmploymentType,LocationType,CompanySize,JobSatisfaction,Salary_INR
-1.488,-1.5326,2,1,0,0,-0.0312,-0.5162,0.7497,-1.2815,1.3373,0.8111,1.1434,-1.0296,0.513,-1.3096,1,2,1,-0.0604,650836.67
-1.593,-1.5326,0,2,3,1,1.4537,-0.5162,-1.1129,1.4781,0.1657,-0.2725,1.5668,1.3739,1.5052,-1.3096,1,1,0,-0.0604,637822.38
1.5567,1.5015,0,1,0,1,-1.516,-0.5162,0.284,1.4781,0.4,1.3529,-1.7429,-1.0981,-0.4792,1.3685,1,2,0,0.65,1891558.8
-0.1232,-0.2771,1,2,0,1,0.7112,1.4798,1.681,0.5582,-0.5373,-0.5434,-0.9347,0.0523,-0.4792,-1.3096,1,0,1,0.65,1150376.22
0.5068,0.4552,0,1,3,1,-1.516,1.1169,1.681,0.5582,1.5717,1.082,0.7586,-0.1668,1.0091,-0.4169,1,1,1,-0.7707,1513009.87
-1.383,-1.2188,2,1,2,2,1.4537,-1.3328,0.7497,-0.8873,-1.006,1.6238,1.105,1.3671,-0.9754,0.4758,0,2,1,0.65,850636.72
-0.7531,-0.591,3,2,1,1,-0.0312,1.4798,1.681,-0.7559,-0.303,-1.0852,0.8741,0.0934,1.0091,0.4758,0,2,1,0.65,1077941.59
1.3467,1.2922,3,0,1,2,-0.7736,1.4798,-0.6473,-1.5443,1.5717,1.082,-1.5889,-1.6527,0.513,-1.3096,0,0,1,1.3603,1854769.83
1.4517,1.5015,1,2,3,2,0.7112,-0.0626,1.2153,-1.0187,-1.4747,-0.2725,1.5283,0.0729,-0.9754,-1.3096,1,0,0,1.3603,2244797.91
0.8217,0.6645,1,0,2,0,0.7112,-1.5142,-1.5786,0.4268,-0.0687,-0.2725,1.6437,0.1961,-0.4792,-1.3096,0,2,1,-1.4811,1747397.43
1.4517,1.3968,2,1,2,1,1.4537,-0.4255,-1.5786,-1.0187,1.103,-1.0852,0.6816,-1.4199,1.5052,0.4758,1,1,1,0.65,2110854.41
0.6118,0.7691,2,1,0,1,-0.7736,-1.6957,-0.1816,-0.2302,1.5717,1.082,0.7971,0.8398,-0.9754,-1.3096,0,0,1,-1.4811,1713634.05
0.0868,-0.0679,1,1,2,2,1.4537,0.5725,-1.5786,-1.2815,0.1657,-0.0016,0.3738,1.6547,1.5052,-1.3096,1,0,0,-0.7707,1432289.95
-1.278,-1.428,1,2,3,1,0.7112,-0.8792,-1.5786,1.2153,-1.709,-0.5434,-1.2811,-0.112,1.5052,0.4758,0,1,1,0.65,652660.32
0.0868,0.246,1,2,1,0,-0.7736,1.389,1.2153,-1.1501,-1.2403,-1.0852,-1.1656,-1.4541,-1.4715,-1.3096,0,2,1,1.3603,1310265.59
0.1918,0.1413,3,2,0,2,-0.0312,0.5725,1.2153,-1.1501,-0.7717,-0.0016,-0.319,-1.1871,-1.4715,0.4758,0,0,0,1.3603,1497533.0
0.2968,0.246,2,0,1,2,0.7112,-0.8792,-1.1129,0.4268,-0.303,1.082,0.1813,-1.6938,0.513,1.3685,1,0,0,-1.4811,1525743.81
0.1918,0.3506,3,2,2,0,0.7112,1.389,-0.1816,-1.2815,-1.4747,-0.0016,-0.4729,-1.6253,-1.4715,-1.3096,1,0,1,-0.0604,1502805.43
-0.9631,-0.8003,0,2,0,0,0.7112,0.5725,0.7497,-0.3616,-0.7717,-0.2725,1.1434,0.3947,-0.4792,1.3685,0,0,1,0.65,1054531.32
-1.383,-1.5326,3,2,3,1,1.4537,-0.7884,0.7497,1.2153,1.3373,1.082,-0.9347,0.7713,1.5052,0.4758,0,0,0,-0.7707,633213.21
-0.4381,-0.4864,3,0,2,0,-0.0312,1.5705,-0.6473,0.2954,-1.2403,-0.5434,-0.2035,-1.3583,-0.4792,-0.4169,1,0,1,-0.7707,1046041.88
1.4517,1.6061,1,1,0,2,-1.516,0.5725,-1.5786,0.4268,-1.006,0.8111,1.2974,-1.5158,-0.9754,0.4758,0,1,1,0.65,2130719.75
0.4018,0.5598,2,2,3,0,0.7112,-0.6977,1.2153,1.0839,-1.006,0.2693,-0.7808,-0.5503,-1.4715,1.3685,0,0,0,-0.0604,1616525.42
-1.173,-1.3234,2,0,2,1,-0.0312,0.3003,-1.1129,-0.2302,0.1657,-0.8143,1.2589,0.9494,0.0169,0.4758,0,1,1,1.3603,776630.91
-0.7531,-0.6956,0,0,1,1,0.7112,0.9354,-0.6473,0.9524,0.4,1.3529,-0.8193,-1.5295,1.0091,-0.4169,1,0,1,-0.7707,916616.69
-1.173,-1.3234,1,1,2,2,1.4537,0.6632,-1.1129,-0.6245,-1.4747,0.2693,-0.8962,-0.7146,0.513,1.3685,1,1,1,1.3603,723183.16
0.9267,0.8737,0,1,0,2,-0.0312,1.5705,1.2153,-0.493,-1.2403,1.6238,1.1434,1.5451,0.513,-1.3096,0,2,1,-0.7707,1885275.6
-0.2281,-0.3818,1,1,1,0,0.7112,-1.5142,1.2153,-0.493,-0.0687,-0.8143,1.0665,1.5519,-1.4715,0.4758,0,0,1,0.65,1232250.17
1.2417,1.3968,1,1,2,1,0.7112,1.2983,-0.1816,0.2954,0.1657,0.5402,-1.512,-0.4749,0.0169,-0.4169,0,1,0,0.65,1943083.68
-0.6481,-0.8003,0,0,3,2,0.7112,0.7539,-0.1816,-1.5443,-1.2403,0.8111,1.3359,-0.6598,-0.4792,0.4758,1,1,1,0.65,1147457.55
-0.5431,-0.4864,2,1,2,1,-0.0312,0.1189,1.681,0.4268,-0.5373,1.6238,-1.0117,0.2851,-0.9754,-0.4169,1,1,0,-1.4811,1025059.13
-0.7531,-0.8003,3,2,3,1,0.7112,-1.605,-1.5786,-1.2815,-0.303,-1.0852,-0.5883,-0.1394,-0.9754,0.4758,1,0,1,-0.7707,911141.05
0.4018,0.3506,2,0,1,0,1.4537,1.389,-0.1816,1.0839,0.8687,1.6238,-0.3959,-1.1118,0.0169,1.3685,0,0,0,-0.7707,1544659.35
0.1918,0.246,3,0,2,1,-1.516,0.0281,1.681,1.3467,-1.006,1.6238,0.1429,0.2577,-1.4715,0.4758,0,2,1,0.65,1414714.88
1.4517,1.3968,3,1,1,0,1.4537,-0.9699,-0.6473,-0.7559,-0.303,-0.2725,0.9125,0.1345,-1.4715,-1.3096,1,2,0,-0.7707,1975768.69
-1.383,-1.2188,3,0,1,0,0.7112,-0.6977,-1.5786,-1.0187,-0.0687,-0.8143,-0.4729,-1.1734,1.0091,1.3685,0,0,0,0.65,748141.65
1.3467,1.3968,2,1,0,2,0.7112,-0.2441,1.2153,-1.0187,-0.7717,-0.2725,0.4892,-0.8789,0.0169,-1.3096,0,1,0,-0.0604,2060908.25
1.1367,0.9783,0,0,1,0,-1.516,1.4798,0.7497,-1.5443,0.1657,-1.6271,-1.1656,-1.6527,-1.4715,1.3685,1,0,0,1.3603,1729472.97
0.0868,0.0367,1,2,1,2,0.7112,0.2096,0.284,-1.2815,1.103,1.082,-1.1271,-0.3654,-1.4715,-1.3096,0,1,1,-0.0604,1330973.45
-0.9631,-1.1141,1,2,3,1,1.4537,-0.6977,-0.1816,-1.5443,0.1657,0.2693,1.028,0.963,-0.4792,1.3685,1,2,1,-0.7707,844876.79
0.9267,-1.7419,0,2,3,1,0.7112,-1.6957,0.7497,1.2153,-1.006,1.6238,0.4507,1.0726,-0.4792,0.4758,0,1,1,0.65,1720907.1
1.4517,1.5015,2,1,3,2,1.4537,-0.5162,-0.1816,1.6095,0.1657,-1.3561,1.6053,0.0455,1.5052,0.4758,0,2,1,-0.0604,2215864.37
0.5068,0.4552,2,2,2,0,0.7112,-1.2421,0.284,-0.493,-1.2403,-1.3561,1.2974,0.1276,-0.9754,-1.3096,0,2,1,-0.0604,1647021.49
1.3467,1.1876,3,0,3,0,1.4537,-0.0626,-1.1129,0.164,1.5717,-1.0852,0.6047,-0.6598,-1.4715,-0.4169,0,0,1,-1.4811,1946989.87
-1.068,-0.9049,0,0,1,0,-0.0312,-0.6977,-0.1816,0.0326,-1.2403,0.8111,1.2589,0.2646,-0.4792,-1.3096,1,1,1,-0.7707,994445.17
-1.068,-1.0095,2,2,0,2,0.7112,1.1169,0.284,0.164,-0.5373,-1.6271,1.028,0.0866,-0.9754,0.4758,0,1,0,-0.0604,999414.39
-0.5431,-0.4864,2,0,1,1,-0.7736,-1.1513,0.7497,0.6896,-0.7717,-1.3561,1.4898,-0.1736,-0.4792,0.4758,1,0,0,-1.4811,1172167.86
1.6617,1.5015,3,1,0,1,-0.0312,0.2096,0.7497,0.5582,1.103,1.082,-0.9347,-0.4818,1.0091,-0.4169,1,0,0,-0.7707,1894963.51
0.7168,0.7691,0,2,0,1,-1.516,-0.9699,-1.5786,0.6896,-0.303,-0.0016,0.0274,-0.2353,-0.4792,-0.4169,1,0,1,0.65,1685372.21
-0.2281,-0.3818,0,2,3,2,0.7112,0.1189,-1.5786,0.9524,0.8687,-0.2725,0.4892,1.4629,0.0169,-1.3096,0,0,1,1.3603,1310259.7
0.5068,0.4552,2,0,3,0,1.4537,0.8447,-1.1129,-0.493,-0.7717,-0.0016,0.6047,0.6001,0.513,0.4758,0,2,1,-0.0604,1645232.72
1.0317,1.1876,3,1,3,0,1.4537,-1.3328,-1.5786,-0.493,0.6343,0.8111,0.6047,0.4769,-0.4792,1.3685,0,1,1,-0.7707,1926713.52
-0.2281,-0.1725,1,0,0,1,-1.516,1.2076,-0.1816,-1.0187,-1.709,0.2693,-1.0117,-1.4678,1.5052,-0.4169,1,0,1,1.3603,1132648.22
0.4018,0.3506,1,0,0,0,-0.0312,1.5705,0.7497,0.164,0.1657,-0.8143,-0.4344,1.2027,1.5052,0.4758,0,2,0,1.3603,1459125.68
-1.593,-1.7419,2,1,1,2,0.7112,-0.5162,1.681,-1.1501,0.6343,-0.5434,-1.0117,-0.8447,-0.9754,1.3685,1,0,1,-0.7707,440085.68
-1.068,-1.0095,1,1,0,1,0.7112,0.2096,-0.1816,0.5582,0.6343,-0.5434,0.1044,-0.6872,-0.4792,-1.3096,1,1,1,0.65,787080.02
0.9267,0.8737,3,2,2,2,0.7112,1.0261,-0.6473,-0.8873,0.8687,-0.0016,0.7586,1.4972,1.5052,1.3685,0,1,0,1.3603,1836192.88
1.6617,1.8153,2,0,3,1,-0.7736,0.5725,1.2153,-1.4129,0.8687,-0.5434,-0.5499,-0.112,-0.9754,-0.4169,1,1,1,-0.7707,2162064.96
1.6617,1.7107,0,0,1,1,-0.7736,0.1189,-1.1129,-0.8873,1.5717,0.8111,1.4513,1.5656,-1.4715,-1.3096,0,2,1,1.3603,2195047.64
1.5567,1.7107,2,2,3,2,0.7112,0.7539,-1.1129,-1.4129,-0.0687,-0.0016,1.2589,-1.324,1.5052,-0.4169,1,0,1,-0.0604,2302205.4
-0.1232,-0.2771,0,2,1,2,0.7112,-0.6977,-0.1816,0.2954,-1.006,0.5402,0.2583,-1.1255,1.0091,0.4758,1,0,0,-0.7707,1298300.11
0.7168,0.7691,1,0,3,0,-1.516,1.4798,-1.1129,1.4781,0.8687,-1.3561,0.7586,-0.4818,-0.9754,0.4758,0,1,0,0.65,1619056.0
0.6118,0.6645,0,1,2,0,-1.516,1.4798,0.7497,1.2153,0.8687,1.082,0.5662,-1.1392,-0.9754,-1.3096,1,1,1,1.3603,1598321.13
1.4517,1.3968,0,0,1,1,1.4537,0.6632,0.7497,1.3467,-0.0687,-0.0016,-1.435,-0.2832,-0.9754,1.3685,0,1,1,0.65,100000.0
-0.9631,-1.1141,1,0,2,1,-0.7736,-0.9699,-0.1816,-0.7559,1.3373,-1.3561,-1.358,-0.201,1.0091,-1.3096,0,0,0,-1.4811,674121.43
0.8217,0.8737,1,2,3,2,0.7112,-0.3348,-1.5786,0.4268,0.8687,0.8111,1.6822,1.6341,-0.9754,0.4758,1,1,1,-1.4811,1914657.91
1.5567,1.7107,3,0,2,0,-0.7736,0.5725,-0.1816,-0.0988,-1.2403,-1.6271,-1.358,-0.4475,1.5052,0.4758,1,0,0,-0.7707,2070613.66
-0.0182,0.1413,0,1,2,1,-1.516,-0.4255,1.681,0.821,0.4,1.3529,-1.2811,-1.0433,-0.4792,1.3685,0,2,1,0.65,1306582.78
0.7168,0.6645,2,2,1,1,-0.0312,-0.7884,-1.5786,-1.0187,-1.4747,1.3529,-0.6653,-1.2556,-0.4792,1.3685,1,1,1,-0.7707,1606962.09
0.6118,0.7691,3,2,3,2,-0.7736,0.391,-0.1816,0.4268,0.8687,-0.8143,-0.8962,-0.2969,-0.4792,-1.3096,1,1,1,1.3603,1607410.49
1.6617,1.6061,3,1,0,0,1.4537,-1.3328,-0.1816,-0.493,-1.2403,1.3529,0.7586,0.3399,-0.9754,1.3685,1,0,1,1.3603,2142367.62
-1.383,-1.5326,1,1,3,0,-0.7736,-1.2421,0.284,-0.493,0.6343,-1.3561,-1.6274,0.1208,1.5052,0.4758,0,0,1,0.65,447164.54
-0.4381,-0.591,3,1,3,2,0.7112,-0.2441,-0.1816,-0.3616,0.6343,-1.0852,0.3738,-0.742,-0.4792,1.3685,1,0,1,1.3603,1099840.32
-0.9631,-0.8003,3,1,2,1,0.7112,1.0261,0.284,-0.8873,-0.303,-0.8143,0.5277,0.6618,1.5052,0.4758,0,0,1,-0.0604,972806.03
-0.7531,-0.9049,2,2,2,1,-0.0312,1.1169,0.284,1.4781,-1.006,-0.8143,0.2198,0.9836,0.513,-1.3096,0,1,1,0.65,874986.37
0.7168,0.5598,3,0,3,2,-1.516,-0.8792,-1.1129,-0.0988,-0.7717,1.082,0.5662,0.4563,0.513,1.3685,0,1,1,0.65,1545099.87
1.5567,1.3968,3,0,1,2,-0.0312,1.389,0.7497,-0.8873,1.103,1.3529,-1.5505,-0.968,-0.9754,0.4758,0,2,1,-0.7707,1928721.2
-1.698,-1.5326,0,0,0,1,1.4537,1.4798,-0.1816,-1.5443,-0.5373,-0.8143,-0.0881,1.1685,-0.9754,-1.3096,0,1,0,1.3603,644605.22
0.8217,0.7691,3,2,3,2,-1.516,0.3003,-0.1816,-0.3616,1.3373,1.082,0.8741,0.2783,1.0091,-0.4169,0,1,1,-0.0604,1697042.43
-0.4381,-0.2771,0,0,3,0,-0.0312,1.4798,-1.5786,-0.0988,-1.709,1.3529,0.5277,-1.4815,1.5052,1.3685,1,2,1,1.3603,1288690.06
1.3467,1.5015,1,0,3,2,1.4537,-1.4235,0.7497,0.0326,-0.7717,-0.2725,-0.6653,-0.6735,1.5052,-0.4169,0,0,1,1.3603,2127109.15
0.2968,0.4552,3,2,2,1,-0.0312,1.0261,-0.6473,-0.6245,-0.5373,-0.0016,-0.0881,1.504,-0.9754,-0.4169,0,2,1,1.3603,1554180.1
1.5567,1.6061,2,2,0,2,-0.0312,0.3003,1.681,1.3467,0.1657,1.082,-1.0117,1.1616,0.513,-1.3096,0,2,1,1.3603,2061708.61
-1.278,-1.2188,2,0,1,1,1.4537,-0.8792,-0.1816,0.0326,-0.303,-1.6271,0.1429,-1.7212,-1.4715,0.4758,0,2,0,-0.0604,776484.06
-1.173,-1.2188,3,1,2,0,-1.516,-1.5142,0.7497,0.164,-1.006,1.3529,-0.0111,-0.1052,-0.9754,-1.3096,1,0,1,-0.0604,693219.14
-0.9631,-1.1141,3,0,3,2,-0.0312,-0.3348,-1.1129,1.6095,-0.5373,0.8111,-1.2426,1.5177,0.513,1.3685,0,2,1,-0.7707,734834.97
-0.7531,-0.9049,1,1,2,0,1.4537,-0.9699,-1.5786,0.821,0.4,-0.0016,1.2974,0.7097,-0.4792,1.3685,1,0,0,-1.4811,1023477.43
0.6118,0.6645,3,1,1,2,0.7112,-0.4255,1.2153,-1.0187,-1.006,-1.3561,1.6053,-0.968,-1.4715,1.3685,0,1,1,0.65,1797624.18
-0.2281,-0.3818,3,0,3,0,0.7112,1.6612,1.2153,1.4781,1.3373,0.5402,1.2204,-0.6119,-1.4715,0.4758,1,2,0,0.65,1194775.87
0.9267,0.7691,0,0,0,1,-0.0312,-1.605,0.7497,0.4268,-1.709,-1.0852,-1.358,-0.3106,-0.9754,1.3685,0,1,1,0.65,1580001.52
0.0868,0.0367,2,2,1,0,-0.7736,-0.1533,0.284,-0.2302,0.1657,-0.8143,-0.8193,-1.1939,1.0091,-1.3096,1,1,1,-0.0604,1284717.68
1.6617,1.5015,3,0,2,1,1.4537,0.2096,0.284,0.6896,0.8687,1.6238,0.8741,1.0384,-1.4715,-0.4169,0,1,0,-1.4811,2091972.95
0.2968,0.3506,2,1,2,1,-0.7736,0.2096,1.2153,-0.493,0.4,1.6238,-0.9732,-0.8036,1.5052,-1.3096,1,2,0,1.3603,1465132.47
1.1367,1.083,0,1,3,0,-1.516,0.8447,-0.6473,-1.1501,-0.0687,0.8111,1.028,-1.5774,-0.9754,0.4758,1,0,0,1.3603,1845967.96
-0.3331,-0.4864,2,1,2,2,-1.516,-1.1513,-1.5786,-1.5443,1.5717,-1.6271,-1.0886,0.1687,1.5052,1.3685,1,1,1,0.65,1051533.36
-1.068,-1.1141,1,0,3,1,0.7112,0.1189,-0.6473,0.821,1.3373,-0.5434,0.6431,0.5385,0.0169,-1.3096,0,1,0,-0.0604,864277.49
-0.1232,0.0367,2,1,2,2,-1.516,-1.6957,-0.1816,0.164,-1.2403,-1.0852,-1.6274,-1.6116,-1.4715,-0.4169,1,2,0,-0.0604,1297023.77
1.2417,1.3968,3,1,2,0,-1.516,0.1189,-0.6473,0.164,1.5717,-0.8143,-1.358,0.0249,-0.9754,0.4758,1,0,1,0.65,1854747.54
0.1918,0.246,3,0,1,1,-0.7736,1.5705,-0.1816,1.0839,-0.5373,0.2693,-1.2811,-1.5911,-0.4792,0.4758,1,1,1,-0.0604,1251015.69
1.4517,1.3968,0,1,0,2,-1.516,0.0281,-1.5786,-0.7559,1.103,-1.3561,1.3743,1.3328,1.0091,1.3685,1,1,0,-1.4811,2052764.64
-1.593,-1.6373,1,0,2,2,-0.0312,0.3003,0.284,-0.8873,-1.709,-1.6271,1.0665,-1.5089,-0.9754,-0.4169,1,1,0,-1.4811,638641.7
0.1918,0.3506,2,1,2,0,-0.7736,0.2096,0.7497,0.5582,-1.2403,-0.2725,1.4128,-1.5774,1.0091,1.3685,1,2,1,-0.7707,1519566.28
-1.173,-1.3234,2,0,0,2,-1.516,-1.6957,0.284,0.164,-0.7717,-1.6271,0.8356,1.3807,1.5052,-1.3096,0,2,1,-1.4811,745055.32
0.2968,0.4552,2,1,1,2,1.4537,-1.3328,0.284,-0.6245,-0.303,0.8111,1.3743,0.6412,1.0091,-1.3096,1,1,1,-0.0604,1772441.63
1.1367,1.2922,2,1,2,0,-0.0312,0.9354,0.284,-1.1501,-1.2403,0.8111,-0.8193,1.1068,1.0091,0.4758,1,2,0,-0.0604,1919358.75
1.0317,1.1876,1,2,2,2,0.7112,-0.2441,0.7497,0.6896,0.4,-0.2725,-0.5883,0.922,1.5052,0.4758,0,0,1,1.3603,1949030.11
0.4018,0.4552,2,1,2,2,0.7112,-1.0606,0.284,-0.7559,0.8687,-0.2725,-1.0502,1.415,1.0091,1.3685,0,0,0,-0.0604,1584638.13
0.7168,0.7691,2,2,1,0,0.7112,-0.8792,-0.1816,1.2153,0.1657,0.2693,-1.1656,-0.831,1.5052,0.4758,0,1,0,-1.4811,1583992.38
0.4018,0.246,1,2,0,0,-1.516,-0.1533,0.7497,0.9524,0.1657,-0.2725,0.4507,-1.3788,-0.9754,-1.3096,0,0,1,0.65,1374391.66
0.0868,0.246,2,0,0,2,-0.0312,1.2076,1.681,-0.493,-0.303,0.5402,-1.435,1.6683,1.5052,0.4758,1,0,0,1.3603,1324512.31
-1.698,-1.6373,2,2,2,1,-0.7736,0.1189,1.681,-0.3616,-0.7717,-0.2725,-1.358,-0.6324,1.0091,-1.3096,1,2,0,-0.7707,410727.43
-1.278,-1.428,1,1,0,0,0.7112,-1.3328,0.7497,-0.7559,0.1657,-1.0852,1.5283,0.6549,1.5052,0.4758,1,1,0,-0.7707,829220.87
-0.6481,-0.591,0,2,2,0,-0.7736,-1.5142,-0.6473,1.3467,0.8687,1.6238,1.6437,1.6683,0.513,0.4758,0,0,1,-0.0604,1132764.37
0.1918,0.246,0,2,3,0,-1.516,-1.6957,0.284,1.2153,-0.5373,-1.6271,-1.512,-0.3722,0.0169,0.4758,0,0,1,0.65,1306439.73
1.3467,1.5015,2,1,2,2,-0.7736,0.0281,-0.1816,1.3467,1.5717,0.5402,-0.0111,0.9767,1.0091,-1.3096,0,2,0,-0.7707,2000501.35
-0.7531,-0.591,0,2,3,0,0.7112,1.6612,-0.1816,0.6896,0.4,-1.6271,-1.6659,-1.6185,1.5052,-0.4169,1,1,1,-0.7707,990876.32
-1.173,-1.3234,0,1,2,2,0.7112,1.1169,-1.1129,0.2954,0.1657,-0.2725,-0.5114,-1.2898,0.0169,-1.3096,1,2,1,-0.0604,729763.46
-0.1232,-0.1725,1,0,2,1,1.4537,0.7539,1.681,1.2153,-0.0687,1.3529,-1.3195,0.2988,0.0169,0.4758,0,0,0,-0.0604,1267821.24
-0.9631,-0.8003,1,1,3,2,0.7112,-0.607,-0.6473,0.4268,-0.7717,-1.6271,-1.6274,0.7165,-0.4792,-1.3096,0,2,0,-0.0604,3000000.0
-0.9631,-1.0095,2,0,1,0,-1.516,1.5705,-0.1816,0.5582,-1.2403,-0.0016,-0.2805,1.278,0.513,-0.4169,0,1,1,1.3603,726806.44
1.1367,1.2922,2,1,0,2,-0.0312,0.8447,-0.6473,0.164,-1.4747,-1.6271,-0.9347,-0.1736,-1.4715,-0.4169,1,1,1,1.3603,1918081.65
1.1367,1.1876,2,2,3,2,-0.0312,0.8447,-0.1816,-1.0187,1.5717,-0.5434,-0.1265,0.2646,0.0169,1.3685,1,0,0,-0.7707,1909800.38
-1.488,-1.3234,2,2,3,2,-1.516,-0.3348,-1.1129,1.6095,1.5717,-0.8143,-0.7423,-1.5911,-1.4715,1.3685,1,2,0,0.65,706823.26
-1.383,-1.428,0,0,3,2,0.7112,-1.5142,-0.1816,0.4268,-0.7717,-0.2725,-1.5505,-0.6393,-0.4792,1.3685,1,0,0,-0.7707,635130.03
-1.068,-1.0095,1,2,2,1,-0.0312,1.5705,-1.5786,0.2954,0.8687,-0.0016,0.1044,-1.3103,0.513,-1.3096,1,2,0,0.65,808344.96
-1.383,-1.2188,2,2,0,2,1.4537,1.2076,1.2153,-1.5443,0.4,-0.2725,-0.165,1.0521,0.513,-1.3096,0,1,0,1.3603,870959.55
-0.8581,-0.9049,1,0,0,0,0.7112,-0.2441,-0.1816,-0.493,1.5717,-0.2725,1.028,0.4358,-1.4715,-0.4169,0,0,0,-1.4811,955415.19
0.8217,0.7691,1,0,0,0,1.4537,-1.6957,-0.1816,-0.493,1.5717,-0.2725,0.8741,1.4492,1.0091,-1.3096,0,2,0,-0.0604,1795859.15
-1.383,-1.2188,2,2,0,0,-0.7736,-1.0606,-0.6473,1.4781,-1.006,1.3529,0.1044,1.2301,-0.9754,1.3685,0,0,1,-0.0604,695290.87
-0.5431,-0.3818,1,2,2,2,-0.0312,-0.9699,-0.6473,1.4781,-0.303,-0.8143,-1.3195,-0.831,-1.4715,-0.4169,1,0,0,-1.4811,1102691.68
-1.173,-1.0095,2,1,2,1,-1.516,1.6612,1.2153,0.821,-1.2403,-0.2725,0.4892,0.2851,-0.9754,1.3685,1,2,1,-0.0604,771203.83
1.2417,1.1876,0,1,1,0,0.7112,0.7539,0.284,0.0326,-0.0687,-0.5434,-0.5114,-1.6801,-0.9754,-0.4169,1,0,1,0.65,1848538.77
0.4018,0.4552,0,2,1,0,-0.0312,-0.2441,-0.6473,-1.1501,-0.303,-1.3561,0.1429,0.6823,1.0091,-0.4169,1,1,0,1.3603,1569327.01
-0.1232,-0.1725,2,0,0,1,-0.0312,1.4798,-0.1816,-0.2302,-1.709,-1.6271,0.3353,-0.5023,1.5052,1.3685,1,2,0,1.3603,1284167.14
-0.7531,-0.591,0,0,0,0,-0.7736,1.2983,1.681,0.2954,-0.0687,-0.0016,1.4513,-0.249,1.0091,-1.3096,1,0,0,-0.0604,1115484.54
-1.173,-1.0095,3,2,1,2,-0.7736,-0.6977,-0.1816,0.5582,-0.5373,-0.2725,0.4507,-0.2695,0.513,-1.3096,0,0,1,-1.4811,847868.91
1.1367,1.2922,2,1,3,1,-0.0312,1.0261,-0.1816,-1.5443,0.1657,0.2693,1.3359,1.504,0.0169,1.3685,1,0,0,-1.4811,2093986.36
-0.1232,-0.1725,2,2,1,1,-0.7736,-1.0606,-0.1816,0.9524,-1.006,1.6238,-0.4729,1.1,1.0091,1.3685,0,0,0,1.3603,1157175.37
-0.8581,-0.6956,1,2,0,0,-1.516,0.8447,0.284,-1.0187,-1.006,1.3529,0.5277,0.3947,-0.9754,-1.3096,0,1,0,1.3603,973566.01
-1.383,-1.3234,1,2,1,0,-0.7736,0.391,-1.5786,0.9524,0.4,-0.8143,1.028,-1.5089,-0.4792,0.4758,0,1,1,0.65,758107.05
0.8217,0.6645,0,0,0,2,-0.0312,-1.5142,0.284,-1.2815,1.5717,-0.2725,0.4122,-0.2764,0.513,1.3685,1,1,1,1.3603,1722209.77
-0.8581,-0.8003,2,0,3,0,-1.516,1.6612,1.2153,0.164,-1.2403,1.6238,0.8356,-0.0983,-1.4715,-0.4169,1,0,1,-0.0604,983602.54
0.8217,0.7691,0,1,0,0,-1.516,-0.607,-0.1816,0.821,0.1657,-0.8143,0.2968,0.9494,0.0169,1.3685,0,1,0,-0.7707,1686277.21
1.3467,1.2922,0,1,0,1,-0.7736,-1.605,0.7497,-1.1501,1.5717,-0.2725,0.5277,0.6755,0.0169,1.3685,0,1,1,-0.0604,2050545.82
1.2417,1.3968,2,0,0,1,-0.7736,-0.6977,0.284,-0.7559,0.1657,-0.2725,1.4128,-1.0433,0.0169,-1.3096,0,1,1,1.3603,2053234.73
1.5567,1.3968,1,2,2,1,-0.0312,-1.6957,-1.5786,-0.2302,0.1657,-1.3561,0.2583,0.874,0.513,-1.3096,1,1,0,-0.0604,2028916.93
-1.173,-1.0095,2,1,2,1,-0.0312,-0.8792,0.284,-1.0187,1.3373,0.2693,-0.5883,-0.2627,1.0091,-0.4169,1,2,1,-0.0604,794366.79
-1.488,-1.3234,0,1,0,1,-0.7736,-0.0626,1.681,-0.493,0.1657,0.2693,-1.358,0.8261,-0.9754,0.4758,0,0,0,-1.4811,569486.22
0.1918,0.246,1,2,2,2,-0.0312,0.8447,-1.1129,1.3467,-1.709,1.3529,-0.8962,-0.3654,0.0169,-1.3096,1,2,1,1.3603,1414810.45
-1.488,-1.6373,3,2,0,1,-1.516,-1.6957,-1.5786,0.5582,0.6343,-0.8143,1.2204,0.4084,-0.9754,-1.3096,1,0,0,1.3603,538711.38
0.8217,0.7691,3,0,3,0,-0.0312,-0.7884,-1.5786,1.0839,-0.0687,0.2693,0.1813,0.203,-0.4792,1.3685,0,1,1,1.3603,1640213.99
-0.2281,-0.1725,3,0,0,0,-0.0312,-0.4255,0.7497,0.9524,0.4,-1.0852,-0.6268,-1.2898,1.5052,-0.4169,0,1,1,1.3603,1201147.26
-0.2281,-0.3818,0,0,2,1,1.4537,-0.7884,-0.6473,0.821,-0.5373,0.5402,-0.9732,0.8398,-1.4715,-1.3096,1,1,1,1.3603,1065102.16
-0.2281,-0.1725,3,2,0,2,-1.516,0.2096,-1.1129,0.5582,-0.0687,-1.6271,-0.7423,1.6957,-0.4792,-1.3096,0,0,1,1.3603,1202839.09
1.1367,1.083,1,2,0,0,-0.7736,1.0261,-1.5786,-0.0988,-0.5373,-0.5434,1.5283,-0.1326,-1.4715,1.3685,0,1,1,1.3603,1920407.88
