Age,Experience,Education,JobLevel,Department,JobRole,PerformanceRating,ProjectsCompleted,Certifications,WeeklyHours,OvertimeHours,TeamSize,LeadershipScore,SkillMatchScore,YearsInRole,Promotions,EmploymentType,LocationType,CompanySize,JobSatisfaction,Salary_INR
-0.693,-0.7289,3,2,0,0,-1.433,1.4065,-0.6124,1.0678,-1.2715,0.5067,0.5388,0.9317,-0.9629,-1.3381,0,0,1,0.0508,1020919.48
-0.081,-0.2231,3,2,1,0,-1.433,-0.3022,1.1349,1.4808,1.526,0.5067,1.7613,0.7308,0.572,-0.4436,0,0,0,1.4612,1235846.16
0.633,0.5861,2,0,1,1,-0.7292,1.3166,-1.4861,1.2055,-0.8052,0.2417,0.9972,0.2598,0.0604,0.4508,1,1,0,1.4612,1622651.58
-1.305,-1.4369,0,0,1,2,-0.7292,-0.2122,-0.6124,-1.2721,0.8267,0.2417,-0.1489,-1.6934,0.0604,1.3452,1,1,0,0.756,657219.86
-1.203,-1.2346,1,2,2,2,-1.433,0.1475,-0.1756,-1.5474,-0.1058,1.0367,-0.1107,-0.4951,-0.9629,-1.3381,0,1,0,0.0508,794350.51
0.429,0.4849,3,1,3,1,-0.7292,0.3273,1.5717,1.6184,1.2929,1.3017,0.5006,0.3499,-0.9629,1.3452,0,1,0,-1.3596,1584405.79
-0.693,-0.6277,0,0,2,0,1.3823,-0.1223,-1.0493,-0.0333,-1.5046,-1.6133,0.6534,-0.3982,-1.4745,0.4508,1,2,1,0.0508,1063833.54
-0.183,-0.0208,2,0,0,1,1.3823,1.4965,0.6981,-1.685,-0.5721,1.0367,0.0803,1.2503,1.5953,-1.3381,0,1,1,0.0508,1360765.26
1.5511,1.5976,1,2,1,1,-0.7292,0.0576,0.2612,0.5173,0.1273,0.2417,0.577,-0.6752,1.5953,1.3452,0,1,1,0.0508,2144106.57
-0.897,-0.83,0,1,2,1,-1.433,-1.1115,0.6981,-0.0333,-0.1058,0.7717,-1.5625,-0.7237,0.572,1.3452,0,1,0,1.4612,808608.1
-1.203,-1.1335,1,2,2,0,-0.7292,0.6871,-0.1756,-1.2721,1.2929,-1.0833,-0.1489,-0.8207,1.5953,0.4508,1,0,1,1.4612,719836.49
-0.183,-0.3243,1,1,3,1,-0.7292,-1.3813,-1.4861,-0.8592,0.5935,1.0367,-0.6838,-0.5921,-1.4745,1.3452,0,1,0,-0.6544,1094968.37
1.143,1.193,1,1,3,0,-0.7292,-0.3022,0.2612,0.5173,-0.1058,-0.0233,-1.1804,0.1906,1.0837,0.4508,1,2,0,-1.3596,1804737.28
-1.509,-1.4369,3,1,1,1,-0.0253,1.4965,-1.0493,-0.5839,-0.1058,1.0367,-1.2951,0.71,0.0604,-0.4436,1,2,1,0.756,608646.85
0.225,0.3838,3,0,2,2,1.3823,1.4065,-0.1756,-1.2721,1.526,-1.6133,0.4241,0.5507,-0.9629,0.4508,1,1,0,0.0508,1619608.99
0.123,0.1815,2,2,2,1,0.6785,-0.1223,0.2612,0.7925,1.0598,-1.6133,0.1567,1.0564,0.0604,-0.4436,1,2,1,-1.3596,1445408.23
0.837,0.8895,2,2,3,1,0.6785,0.5971,-0.1756,-1.685,-0.339,0.7717,-0.7602,1.3265,0.0604,-1.3381,1,0,0,-1.3596,1746269.88
-1.509,-1.5381,0,1,2,2,-0.0253,1.2267,1.5717,-0.4462,-0.1058,1.5667,-0.0343,1.0841,-0.4513,1.3452,0,1,0,-0.6544,564761.71
0.123,0.2826,2,0,2,0,-0.7292,-0.8418,-0.1756,-1.2721,1.0598,-0.5533,0.0421,-1.6795,1.0837,0.4508,1,2,1,0.756,1423463.39
0.225,0.3838,1,0,2,0,-0.0253,-0.7518,-1.0493,-0.5839,-0.5721,-0.5533,-0.9512,0.807,-0.4513,0.4508,1,2,0,0.0508,1530125.5
1.4491,1.5976,1,2,3,1,-0.0253,0.0576,1.1349,-0.0333,-1.5046,0.2417,0.6152,-1.0215,1.5953,1.3452,1,1,1,0.756,2114628.49
-1.101,-0.9312,3,0,1,2,-1.433,-0.8418,-0.6124,0.1043,-1.5046,-0.0233,1.0354,-1.2847,0.0604,1.3452,0,2,0,-0.6544,896454.31
1.5511,1.6987,1,0,0,0,1.3823,0.6871,0.2612,-0.4462,-0.1058,0.2417,1.0736,0.4676,-0.9629,-1.3381,0,1,1,1.4612,2233698.17
0.021,0.1815,0,1,1,1,0.6785,-1.3813,1.5717,-0.9968,0.5935,-0.2883,0.4241,-0.6337,0.0604,-1.3381,0,2,0,-1.3596,1474375.54
-1.713,-1.7404,1,0,0,2,-0.7292,-0.3022,-1.0493,0.3796,-1.7377,-0.2883,0.1185,-1.541,1.0837,0.4508,0,0,1,0.0508,587419.07
-0.693,-0.6277,1,1,2,0,0.6785,-0.0324,-0.1756,-0.9968,-0.5721,-1.3483,-1.4479,-1.2639,-0.4513,-1.3381,0,2,1,1.4612,974692.23
1.041,1.193,0,2,1,0,0.6785,-0.7518,1.5717,0.5173,1.0598,-0.2883,-0.6456,-1.7419,-0.9629,-0.4436,0,2,0,-0.6544,1924670.49
0.735,0.7884,2,0,0,2,1.3823,-1.2914,-1.0493,-0.4462,-0.5721,-0.5533,-1.3333,1.3888,0.0604,-1.3381,0,1,1,0.756,1729182.11
0.531,0.5861,2,2,3,2,0.6785,-0.3022,1.1349,0.6549,0.5935,1.5667,1.6849,-1.6587,0.572,-1.3381,1,2,0,-1.3596,1791535.28
1.347,1.193,0,2,3,2,0.6785,-0.1223,1.5717,1.2055,-1.0383,-1.0833,-1.1804,-1.0146,1.0837,0.4508,1,1,0,0.0508,1993162.01
1.245,1.3953,3,0,1,2,-0.0253,0.5072,1.5717,0.6549,0.8267,-0.2883,-1.104,-0.3012,1.0837,-0.4436,0,0,1,1.4612,2028716.38
-1.101,-1.1335,1,0,1,1,1.3823,1.0468,-0.6124,-1.4097,0.5935,0.2417,1.4175,-0.509,0.572,-1.3381,1,1,1,1.4612,990270.8
-0.183,-0.3243,0,2,2,2,-1.433,-1.2914,0.6981,0.9302,1.0598,0.5067,1.6085,1.4165,0.0604,-0.4436,1,1,1,-1.3596,1315379.19
0.837,0.7884,1,0,1,0,-0.7292,1.4065,0.2612,1.0678,1.526,-1.6133,0.9972,-1.6033,1.0837,-0.4436,0,2,1,0.756,1754547.35
-1.611,-1.5381,3,1,2,0,0.6785,1.5864,-0.6124,1.6184,0.5935,-1.0833,-1.6389,0.0313,-0.9629,-0.4436,1,0,1,-0.6544,515768.48
-1.713,-1.6392,1,1,2,1,-0.7292,-0.8418,-1.4861,0.242,1.0598,-1.0833,-1.6389,0.6131,0.0604,1.3452,1,1,0,0.756,485236.93
-0.591,-0.7289,0,0,3,0,-1.433,1.1367,0.2612,0.242,0.3604,1.0367,-0.3399,1.4858,0.0604,1.3452,0,2,1,0.756,918493.02
-1.305,-1.4369,1,2,3,0,-0.7292,0.3273,-0.6124,-1.2721,-1.2715,0.2417,-1.1422,0.4053,-0.4513,1.3452,1,2,0,0.756,602356.86
1.4491,1.3953,2,0,0,2,-1.433,0.2374,-0.1756,-0.5839,1.0598,-1.6133,-1.5625,1.0425,1.0837,1.3452,0,1,1,-1.3596,2029116.29
-0.897,-0.7289,3,0,3,0,-0.0253,-0.482,0.2612,0.7925,0.5935,-0.5533,-0.0343,-1.451,1.0837,0.4508,0,2,1,-1.3596,970831.23
0.123,0.0803,3,2,3,1,0.6785,0.5971,0.2612,1.4808,-1.2715,-1.0833,1.6085,-0.4051,0.572,-1.3381,1,1,1,-0.6544,1504078.21
-0.183,-0.3243,3,2,1,2,-1.433,-0.8418,-1.0493,0.5173,1.526,-1.3483,-0.531,-0.4466,-0.4513,1.3452,1,1,0,0.756,1192200.17
-1.509,-1.5381,0,1,3,2,-0.7292,-0.3022,-0.1756,-0.3086,1.526,0.2417,0.6534,1.3265,1.5953,0.4508,1,1,1,-1.3596,670700.0
0.225,0.0803,3,2,0,1,0.6785,-0.572,-1.4861,1.6184,1.0598,-1.0833,0.6152,-1.2155,-0.4513,-1.3381,0,0,0,-0.6544,1468419.63
0.633,0.5861,2,1,1,2,-0.0253,0.5971,0.6981,-0.5839,1.0598,-0.0233,-0.7602,-1.2155,1.0837,1.3452,0,1,0,-0.6544,1587661.05
1.5511,1.3953,0,2,0,2,0.6785,-0.2122,1.5717,-0.4462,-1.7377,1.3017,0.6152,-0.606,0.0604,-1.3381,0,2,0,0.756,2104063.33
0.633,0.4849,2,0,3,1,-1.433,0.6871,1.1349,0.6549,-1.2715,1.0367,-0.913,-1.5548,-0.4513,1.3452,1,0,1,0.0508,1463189.32
-0.693,-0.83,1,1,0,2,-0.0253,-1.4713,-0.6124,0.9302,-1.0383,-1.6133,-1.2186,-1.1116,0.572,0.4508,1,2,0,0.756,965576.83
-0.999,-0.83,1,1,1,1,-0.7292,-1.2015,-1.0493,-0.0333,0.5935,-0.2883,0.768,1.6035,-0.4513,-0.4436,0,0,1,0.0508,896585.0
0.225,0.1815,1,1,2,1,-0.0253,1.3166,-0.6124,-0.7215,0.5935,-1.0833,-1.2569,-0.2596,0.572,-0.4436,1,0,0,-0.6544,1425929.07
0.735,0.6872,1,0,0,0,-0.0253,-1.0216,-1.4861,-0.8592,-0.8052,0.2417,1.7995,0.4468,1.5953,-1.3381,1,0,1,-1.3596,1806193.36
0.735,0.6872,2,0,0,0,1.3823,-1.1115,1.5717,0.5173,-1.2715,-0.2883,-0.9894,0.7724,-0.4513,0.4508,0,0,0,1.4612,1725169.21
1.143,0.9907,0,0,1,2,-0.0253,-0.3022,-1.4861,1.0678,-0.5721,1.3017,0.3859,-0.4744,0.572,-0.4436,0,2,1,-0.6544,1863818.68
0.021,-0.0208,0,0,1,2,-0.0253,-0.3022,0.2612,1.3431,0.5935,-1.3483,-0.2253,-1.2293,-0.4513,1.3452,1,1,1,-1.3596,1371892.09
0.021,-0.0208,3,0,0,1,0.6785,1.1367,1.1349,0.242,1.2929,-0.2883,-1.2186,-1.0285,1.5953,-0.4436,0,2,1,-0.6544,1303957.71
-1.611,-1.7404,2,1,3,2,-0.7292,1.0468,-1.4861,0.9302,1.526,-0.0233,-1.5243,-0.6544,-0.4513,-1.3381,1,1,0,0.756,436198.68
-0.183,-0.122,1,0,0,1,0.6785,-1.1115,-0.6124,0.242,0.8267,-0.5533,0.5006,0.4607,-0.9629,-1.3381,0,2,0,0.0508,1343826.3
1.5511,1.3953,2,1,1,1,0.6785,-0.1223,-0.1756,-1.685,-0.8052,-1.0833,1.15,-0.3635,0.572,0.4508,0,0,1,-0.6544,2104938.94
-1.407,-1.4369,3,0,2,2,-1.433,1.5864,-0.1756,1.6184,-1.2715,-0.8183,1.2646,-1.7211,1.5953,-1.3381,0,0,0,-1.3596,702408.28
1.5511,1.3953,3,2,2,1,0.6785,-1.5612,0.2612,0.1043,-0.5721,-0.8183,0.0039,0.0728,0.572,-0.4436,1,1,0,0.756,2097342.56
-0.387,-0.3243,2,1,3,0,1.3823,-1.3813,0.6981,-1.1344,-0.5721,-0.2883,1.0354,1.4511,0.572,-0.4436,1,1,0,1.4612,1238339.51
0.327,0.1815,2,2,0,2,1.3823,-0.6619,-0.6124,-0.3086,1.526,0.7717,0.6916,1.0702,-1.4745,-0.4436,0,2,0,0.756,1628882.0
0.225,0.1815,2,1,2,0,-1.433,0.9569,-0.6124,0.3796,1.2929,-1.6133,0.8444,1.1187,1.5953,-0.4436,0,1,0,0.0508,1464275.96
-0.999,-0.9312,0,2,0,2,-0.7292,-0.3921,-1.4861,-1.5474,-0.1058,1.0367,0.0421,1.0148,-0.4513,0.4508,0,2,0,0.756,869391.92
-1.101,-0.9312,1,0,1,1,-0.7292,1.0468,1.1349,-0.7215,-1.5046,-0.8183,0.5388,-0.6198,0.572,1.3452,1,1,0,1.4612,899353.44
-1.509,-1.5381,2,0,2,2,0.6785,0.1475,-0.6124,-0.3086,-1.7377,0.7717,1.1118,0.9109,1.0837,1.3452,0,1,1,-1.3596,750059.95
-0.081,-0.0208,2,0,3,0,0.6785,0.777,-1.0493,0.6549,-1.0383,1.5667,-0.2635,-1.2432,-1.4745,0.4508,0,1,1,-0.6544,1292588.27
1.5511,1.5976,2,1,1,1,0.6785,0.1475,0.6981,-1.4097,-0.339,-0.8183,1.15,0.5369,-0.9629,-1.3381,0,0,0,0.0508,2217679.14
-0.591,-0.4254,3,2,3,2,-0.7292,-1.5612,-1.4861,-1.685,1.526,0.7717,0.3859,0.4815,0.572,1.3452,0,0,1,1.4612,1172859.39
0.429,0.2826,3,0,1,2,-0.0253,-0.9317,-1.0493,-0.3086,0.5935,-1.6133,-1.0658,-1.6518,0.572,-1.3381,1,2,1,0.0508,1449176.78
0.429,0.2826,0,2,2,2,1.3823,0.0576,0.2612,0.3796,0.3604,0.5067,-1.5625,0.9871,-1.4745,1.3452,1,1,1,0.756,1502694.27
1.245,1.193,1,2,3,0,-0.0253,-0.3921,-0.1756,0.6549,-1.2715,-0.8183,-0.3781,1.3888,-0.4513,-1.3381,0,2,0,0.0508,1886988.54
-0.999,-0.83,0,0,3,0,-0.0253,-0.7518,0.2612,0.3796,-1.2715,-0.0233,0.2331,-0.8137,1.0837,0.4508,1,1,0,1.4612,997972.28
0.939,0.7884,1,0,1,2,-0.7292,-1.6511,-0.1756,1.3431,-0.8052,1.3017,1.2646,1.0702,-0.9629,-0.4436,1,0,0,-0.6544,1796934.23
0.939,1.0918,3,2,3,1,-0.0253,0.3273,0.2612,-0.4462,-0.8052,-1.0833,-1.2186,-1.4579,0.572,-1.3381,1,0,0,-0.6544,1848679.16
0.327,0.1815,3,0,1,1,-1.433,1.3166,-0.6124,0.6549,1.0598,0.7717,1.1118,0.336,-0.4513,-0.4436,0,1,0,0.0508,1372784.54
1.245,1.2941,3,0,1,0,0.6785,0.8669,-1.0493,-0.9968,0.3604,1.3017,1.3411,-0.0588,1.5953,-1.3381,1,1,1,-1.3596,2069527.61
1.5511,1.3953,0,0,1,1,-1.433,0.8669,-0.1756,0.7925,-1.2715,-1.0833,-1.104,0.149,1.0837,-1.3381,1,0,0,0.0508,1923492.45
1.041,1.193,2,1,1,0,1.3823,1.3166,-1.4861,-1.2721,0.1273,0.2417,1.3029,1.465,1.5953,-1.3381,1,0,1,0.756,2041228.36
1.5511,1.5976,2,2,2,2,0.6785,-0.1223,-1.0493,-0.0333,-1.0383,0.2417,1.7613,1.278,1.0837,-1.3381,0,2,0,-0.6544,2282147.27
-1.305,-1.2346,3,2,1,0,-0.0253,-1.1115,-1.4861,1.4808,1.0598,1.0367,0.8444,0.9802,-0.9629,-1.3381,0,0,1,-0.6544,748299.4
0.123,0.1815,2,1,0,0,1.3823,0.5072,-1.0493,0.1043,1.0598,1.3017,1.0736,-0.793,0.0604,-0.4436,1,1,0,-0.6544,1567181.63
-1.407,-1.2346,2,2,3,2,0.6785,-1.2015,-1.0493,-1.4097,1.526,-1.6133,1.7613,1.4165,1.0837,-1.3381,1,2,0,-1.3596,937978.31
-0.081,-0.122,0,0,0,1,-0.0253,0.8669,0.2612,-0.4462,-1.2715,0.7717,0.4241,-1.4025,0.0604,-0.4436,0,1,0,-1.3596,1299713.56
1.041,0.9907,1,2,2,0,-1.433,-1.2015,-0.1756,-0.9968,0.5935,-1.3483,-0.5692,1.2157,1.5953,0.4508,0,2,0,1.4612,1707134.5
1.245,1.193,3,0,0,0,0.6785,-1.5612,-0.1756,-1.685,-1.5046,0.2417,1.2264,-0.606,1.0837,1.3452,1,1,0,0.0508,2091757.97
1.143,1.2941,3,1,3,2,-0.0253,-1.7411,1.1349,1.3431,0.3604,-1.6133,0.4624,-1.5548,-0.9629,-1.3381,1,0,0,0.0508,2019808.1
-1.203,-1.1335,0,0,0,1,-1.433,1.4065,-1.0493,1.4808,1.0598,1.3017,0.3477,0.5784,-1.4745,1.3452,0,1,1,0.756,690623.11
0.633,0.5861,0,2,2,0,1.3823,0.4173,-0.6124,0.1043,0.5935,0.2417,-0.7602,-0.9384,-0.9629,-0.4436,0,2,0,-0.6544,1560495.12
1.143,1.2941,2,2,1,2,1.3823,1.4965,-0.6124,-0.7215,0.1273,0.2417,0.959,-0.8969,-0.9629,0.4508,1,1,1,-1.3596,2134978.08
1.347,1.2941,3,2,0,0,1.3823,-1.7411,-1.4861,0.7925,-1.0383,-1.3483,-1.3715,-0.6821,-1.4745,0.4508,0,2,0,0.756,1950303.34
1.5511,1.3953,1,1,2,2,1.3823,-0.482,-1.4861,0.1043,-1.2715,-0.8183,1.5321,-1.5202,-1.4745,0.4508,1,1,1,0.756,2252238.27
0.327,0.2826,0,1,2,1,-0.7292,1.4965,0.2612,-0.4462,-0.339,-0.2883,-0.531,-1.1254,-0.4513,1.3452,1,0,1,-1.3596,1452443.38
1.4491,1.3953,1,2,3,1,0.6785,-0.6619,-1.0493,0.5173,-0.1058,1.3017,-1.2186,-1.7211,1.0837,-0.4436,1,0,1,0.0508,2003608.05
0.531,0.5861,1,0,3,1,0.6785,-1.1115,-1.4861,-0.5839,0.5935,1.0367,-0.1107,-0.1973,1.5953,-1.3381,0,1,1,-0.6544,1639145.31
1.5511,1.6987,3,1,0,1,-0.7292,-1.3813,-1.4861,-0.9968,1.2929,0.5067,-1.4861,-1.451,-0.4513,-1.3381,1,1,1,0.0508,2122399.09
-1.509,-1.4369,3,2,1,0,-0.0253,-1.0216,0.6981,-0.3086,-1.5046,0.2417,0.7298,0.62,-1.4745,-0.4436,1,1,1,0.756,743695.6
0.021,0.0803,0,2,2,0,-0.0253,-1.7411,-1.0493,1.6184,-0.339,1.3017,1.4557,-0.9246,0.0604,1.3452,0,2,0,-0.6544,1497359.17
0.735,0.7884,3,1,0,1,1.3823,1.4065,1.5717,-0.8592,0.8267,0.2417,1.2264,1.5273,1.5953,-1.3381,0,1,1,1.4612,1826458.73
1.347,1.3953,3,1,2,1,-1.433,1.3166,0.2612,0.5173,-0.8052,-0.0233,-1.2186,1.278,0.0604,-0.4436,1,1,0,0.756,1948262.62
-1.509,-1.4369,3,1,2,1,-0.0253,-1.6511,-1.4861,-1.685,1.526,1.5667,-1.2186,-0.7376,-0.9629,-1.3381,1,2,0,0.0508,550916.41
0.633,0.5861,1,0,1,0,-1.433,0.2374,0.2612,1.2055,0.5935,0.5067,1.15,0.9732,0.572,0.4508,0,0,1,0.0508,1596797.31
1.4491,1.4964,0,0,1,1,0.6785,-1.0216,-0.1756,-1.1344,-0.8052,-1.3483,1.5321,1.0425,-0.9629,-1.3381,0,1,1,0.0508,2150038.44
0.429,0.4849,2,2,0,1,-1.433,1.2267,0.2612,-0.5839,-1.2715,-1.0833,-0.0725,1.6728,-0.9629,1.3452,0,1,0,-1.3596,1512672.86
0.531,0.6872,1,1,1,1,0.6785,-0.572,1.5717,0.6549,-0.8052,0.7717,0.0803,0.3291,0.572,-0.4436,1,0,1,0.756,1714158.39
-1.611,-1.7404,3,0,1,2,-0.7292,-1.4713,-0.6124,1.4808,0.8267,0.2417,-0.531,-1.4579,1.0837,1.3452,1,0,1,-0.6544,560423.25
0.939,0.8895,1,1,0,1,-0.7292,0.8669,1.5717,1.0678,-1.5046,-0.2883,1.4175,0.4953,-1.4745,-0.4436,1,2,1,0.0508,1794732.42
-1.611,-1.6392,3,2,1,2,1.3823,0.9569,-0.6124,-1.5474,-1.0383,0.7717,0.577,0.4191,0.0604,0.4508,0,1,1,0.0508,713939.54
0.837,0.7884,3,0,3,2,-0.0253,1.5864,0.2612,-0.3086,-0.5721,0.5067,-0.6456,0.4676,-0.9629,-0.4436,1,1,1,-1.3596,1734309.62
-0.081,-0.0208,1,0,2,1,1.3823,-0.8418,-0.6124,-0.9968,-1.7377,0.7717,-0.6074,-0.6752,0.572,-1.3381,0,2,1,-0.6544,1268344.6
1.5511,1.5976,0,0,2,2,0.6785,1.3166,-0.1756,-0.7215,0.3604,-0.8183,1.4175,1.2364,-0.4513,-1.3381,1,0,1,0.756,2259770.96
-0.897,-0.83,3,2,2,1,1.3823,-1.1115,-1.0493,-1.2721,-1.0383,0.2417,-1.6007,1.5827,-0.9629,0.4508,0,2,0,1.4612,944067.88
1.143,1.2941,0,1,2,0,-1.433,-1.5612,-0.6124,0.6549,-0.5721,0.7717,-0.531,-0.9869,0.0604,-0.4436,1,0,1,-1.3596,1916786.78
0.837,0.6872,2,0,0,0,0.6785,-0.572,-0.6124,-0.3086,0.1273,-1.0833,0.2713,-1.4371,-1.4745,0.4508,1,2,0,0.756,1736178.05
0.735,0.7884,3,2,2,0,-0.7292,-0.6619,0.2612,-1.1344,1.2929,-1.0833,-1.1422,-1.07,-0.9629,-1.3381,0,0,0,1.4612,1699140.16
0.633,0.4849,0,1,2,0,-0.0253,1.0468,-0.1756,0.242,0.5935,0.2417,-1.3333,1.0979,-0.9629,1.3452,0,2,0,0.0508,1469546.55
-0.489,-0.3243,0,2,2,2,0.6785,1.2267,1.1349,0.6549,0.5935,-0.5533,1.15,0.5992,1.0837,0.4508,1,0,0,0.0508,1273929.98
-1.101,-1.1335,2,1,2,1,0.6785,-0.1223,1.1349,-1.5474,1.0598,-1.0833,1.4175,0.4607,0.572,1.3452,0,0,1,-0.6544,789450.86
0.225,0.2826,0,2,3,1,-1.433,1.5864,1.1349,1.2055,-1.5046,0.7717,1.1882,-0.3497,-0.4513,1.3452,0,0,0,1.4612,1528083.28
-1.713,-1.7404,0,1,2,1,-0.0253,-0.3921,1.1349,-0.3086,0.5935,1.0367,1.4557,0.2598,-0.4513,-0.4436,1,0,0,0.0508,579499.37
-0.999,-1.1335,2,0,3,0,-0.7292,-1.6511,-1.0493,1.6184,-0.339,-1.6133,0.2713,-0.6752,1.5953,0.4508,0,0,0,0.0508,798958.66
-0.183,-0.122,3,1,0,0,0.6785,-0.3022,1.5717,-0.0333,-0.5721,-1.0833,1.15,-0.0865,-1.4745,1.3452,1,1,0,-0.6544,1318679.55
-0.387,-0.4254,0,2,1,1,0.6785,1.2267,0.2612,-1.2721,-1.5046,1.3017,-0.3017,1.0079,1.5953,1.3452,1,0,0,0.756,1075830.04
-0.591,-0.6277,0,2,2,0,-1.433,-0.3921,0.2612,1.2055,-0.1058,0.5067,0.6534,1.6589,0.0604,-0.4436,0,1,1,0.0508,962215.27
0.531,0.4849,0,1,1,1,1.3823,1.5864,0.6981,-0.8592,-0.339,-0.5533,1.7613,1.4858,-1.4745,-0.4436,0,0,1,-1.3596,1686097.11
-0.285,-0.122,1,0,1,1,-0.7292,-1.6511,-0.1756,-0.3086,0.5935,1.3017,-0.8748,1.4927,-0.9629,-1.3381,1,1,0,-1.3596,1272158.36
1.041,0.8895,2,0,0,1,-0.0253,-1.6511,1.1349,1.2055,-0.8052,0.7717,-0.3017,-0.3497,-0.9629,1.3452,1,1,1,0.756,1805005.07
-1.611,-1.7404,1,1,1,1,0.6785,0.5072,-1.0493,1.4808,0.8267,-1.3483,0.0039,-0.1211,-0.4513,-1.3381,1,2,1,1.4612,487671.17
1.4491,1.2941,2,1,3,1,0.6785,-0.6619,-0.1756,-1.2721,-0.8052,-0.0233,-1.1804,0.7031,0.0604,1.3452,1,0,0,-0.6544,1955970.08
0.531,0.6872,3,2,1,1,-0.7292,0.9569,1.1349,0.242,-0.339,-1.3483,-1.3715,1.4511,0.572,-1.3381,1,2,0,-1.3596,1556865.51
0.429,0.2826,3,0,1,1,1.3823,1.2267,-1.0493,-1.685,0.1273,-0.8183,1.2264,-1.2501,0.0604,-0.4436,1,2,0,-1.3596,1609571.19
0.735,0.8895,0,1,1,0,0.6785,-1.5612,-0.1756,1.3431,0.5935,1.3017,1.7231,-0.6891,-0.9629,0.4508,0,0,1,0.756,1850476.17
0.429,0.3838,2,0,2,1,-0.7292,-1.1115,0.2612,-1.4097,1.526,-0.0233,-0.2635,-1.257,0.572,-0.4436,0,2,0,1.4612,1522010.06
0.429,0.4849,3,1,2,1,-1.433,0.2374,0.2612,0.1043,0.1273,-0.8183,-1.3333,0.3776,0.0604,-1.3381,0,0,1,1.4612,1427011.87
-1.203,-1.3358,2,1,3,0,1.3823,-0.572,1.5717,-0.9968,0.1273,-0.0233,-1.4097,-0.6821,0.0604,-1.3381,1,2,1,0.756,689236.6
-0.285,-0.4254,3,0,3,0,-0.0253,0.5971,-1.4861,0.6549,-0.5721,-0.0233,1.4175,-0.6129,0.572,0.4508,0,0,1,-1.3596,1187903.08
1.5511,1.4964,1,1,2,0,0.6785,0.777,1.5717,1.6184,0.3604,-1.6133,-0.0343,-1.4994,-0.9629,1.3452,1,0,0,-0.6544,2072396.96
-0.999,-0.9312,3,1,3,1,-0.7292,-1.7411,-0.6124,-1.685,-0.5721,-0.2883,-0.531,-0.5298,0.0604,-1.3381,1,0,1,-1.3596,892519.87
-1.305,-1.1335,1,2,2,2,-1.433,-0.3022,1.5717,-0.9968,-1.2715,0.5067,0.0039,1.2434,0.572,-1.3381,0,1,0,1.4612,788077.85
-1.407,-1.3358,3,1,0,2,-0.0253,0.8669,1.1349,-0.9968,-1.7377,-1.3483,-0.531,-0.9315,1.0837,-1.3381,1,2,0,-1.3596,690112.75
-1.203,-1.2346,0,1,1,0,-0.7292,-0.6619,0.6981,1.0678,-0.339,-1.0833,0.0421,0.6685,1.0837,0.4508,1,1,0,-0.6544,738327.13
1.4491,1.3953,1,1,1,2,-0.7292,0.0576,-0.1756,0.3796,-1.0383,0.7717,1.3029,0.4399,-0.9629,-0.4436,1,2,0,0.0508,2070400.36
1.245,1.2941,3,2,3,0,-0.0253,-0.1223,0.6981,-1.1344,-1.7377,-0.5533,0.3859,1.2503,0.572,-1.3381,1,2,0,-1.3596,2045274.54
-0.183,-0.0208,0,0,2,1,-1.433,-0.1223,-1.4861,0.5173,1.526,0.5067,0.768,-1.2847,1.0837,0.4508,1,2,1,0.756,1315422.21
-0.489,-0.3243,1,2,2,2,-1.433,0.4173,-0.6124,-0.4462,-0.1058,-0.8183,-0.3781,1.6451,0.572,-1.3381,1,1,1,0.0508,1185031.51
1.245,1.0918,0,2,3,1,1.3823,0.1475,-0.1756,1.0678,0.8267,-1.6133,0.8826,0.2737,0.0604,1.3452,0,2,1,0.756,1915085.06
0.123,0.2826,2,0,2,2,0.6785,0.9569,-1.0493,0.6549,-0.5721,-0.8183,0.6534,1.7074,-0.9629,0.4508,1,1,1,0.756,1574702.96
-0.081,-0.0208,2,2,0,1,-0.0253,-0.3022,1.1349,-0.8592,-0.5721,-0.2883,-1.2186,1.4165,1.0837,-1.3381,1,0,1,0.756,1267183.21
0.123,0.0803,1,0,1,2,-0.0253,0.2374,-0.6124,-1.4097,-1.5046,-0.5533,0.3477,-0.973,1.5953,0.4508,1,2,0,-1.3596,1490211.97
1.041,0.8895,3,2,3,1,-0.0253,1.0468,0.2612,-0.0333,1.526,1.5667,-0.7602,-1.5479,0.0604,-1.3381,1,2,0,1.4612,1768216.44
0.837,0.6872,1,0,3,1,-1.433,-0.9317,-1.4861,0.242,-1.7377,-1.6133,1.1118,-0.8553,1.5953,-0.4436,0,0,1,0.0508,1673300.92
0.837,0.7884,0,1,2,2,0.6785,-0.9317,-0.6124,0.9302,1.0598,-0.8183,-0.1871,0.0867,1.5953,-1.3381,0,0,1,-0.6544,1808717.91
0.531,0.6872,3,2,3,1,1.3823,1.4065,1.1349,0.7925,1.2929,-0.2883,1.7995,-1.1462,-1.4745,0.4508,1,2,1,1.4612,1875262.76
-0.897,-0.9312,2,2,0,1,-0.7292,-1.1115,1.5717,-1.4097,1.2929,1.5667,-1.3333,-1.1601,-1.4745,1.3452,1,0,0,-1.3596,778000.46
-0.591,-0.4254,3,2,2,1,-0.7292,-0.0324,-0.6124,-1.2721,-1.5046,0.7717,1.0354,-0.1419,-0.9629,1.3452,1,1,0,0.756,1147645.4
